student_id,full_name,email,phone,age,grade,city,school,enrolled_course,join_date,last_active,xp_points,lessons_completed,streak_days,quizzes_attempted,quiz_avg_score,badge,island_level,subscription_plan,referral_code,score_html_css,score_javascript,score_react,score_nodejs,score_express,score_mongodb,weakest_topic,strongest_topic,w01_active_days,w02_active_days,w03_active_days,w04_active_days,w05_active_days,w06_active_days,w07_active_days,w08_active_days,w09_active_days,w10_active_days,w11_active_days,w12_active_days,w13_active_days,w14_active_days,w15_active_days,w16_active_days,w17_active_days,w18_active_days,xp_w01,xp_w02,xp_w03,xp_w04,xp_w05,xp_w06,xp_w07,xp_w08,xp_w09,xp_w10,xp_w11,xp_w12,xp_w13,xp_w14,xp_w15,xp_w16,xp_w17,xp_w18,avg_daily_study_minutes,peak_study_hour,total_study_hours,longest_streak_ever,avg_quiz_attempts_per_lesson,days_enrolled,badge_rank,topic_avg,final_performance,risk_level,total_active_days,recent_active_days,activity_consistency,xp_growth,recent_xp_growth,engagement_score,learning_velocity,consistency_score,predicted_next_xp,ai_recommended_focus,ai_improvement_tip
LK0298,Priya Saxena,priya.saxena81@gmail.com,9169545024,12,8th,Hyderabad,St. Xavier's School,MERN Stack Basics - Batch 8,2024-12-25,2025-03-19,2587,38,10,13,50.6,Explorer,10,Free,LKPR1687,72.7,39.8,40.0,47.6,66.8,55.1,Javascript,Html Css,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,3.0,63.0,126.0,193.0,276.0,385.0,508.0,632.0,759.0,906.0,1056.0,1208.0,1370.0,1548.0,1732.0,1917.0,2114.0,2330.0,2587.0,12.4,13.0,4.1,10.0,0.34,84,1,53.67,51.83,High Risk,20.0,11.0,1.111,2524.0,855.0,23.24,129.35,28.24,3480.33,JavaScript,Revise quiz topics daily. | Focus on JavaScript to boost topic scores.
LK0299,Kabir Bhatia,kabir.bhatia59@gmail.com,9848095989,12,7th,Gurugram,St. Xavier's School,MERN Stack Basics - Batch 8,2024-10-12,2025-06-16,4121,41,119,21,74.0,Innovator,7,Free,LKKA4749,50.9,76.6,77.1,62.8,67.4,53.0,Html Css,React,4.0,4.0,6.0,5.0,6.0,4.0,5.0,5.0,4.0,7.0,5.0,5.0,4.0,7.0,7.0,5.0,4.0,3.0,74.0,163.0,258.0,363.0,550.0,755.0,973.0,1192.0,1413.0,1636.0,1879.0,2145.0,2447.0,2762.0,3084.0,3422.0,3767.0,4121.0,5.0,17.0,7.5,119.0,0.51,247,4,64.63,70.25,Medium Risk,90.0,19.0,5.0,4047.0,1359.0,57.98,45.79,88.45,5503.67,HTML & CSS,Great work! Keep maintaining your current study habits.
LK0300,Navya Desai,navya.desai41@gmail.com,9700060350,14,6th,Chennai,Springdales School,MERN Stack Basics - Batch 7,2024-10-30,2025-04-22,1561,41,53,26,97.5,Explorer,7,Basic,LKNA4865,99.0,83.0,99.0,80.8,91.9,70.3,Mongodb,Html Css,2.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,4.0,7.0,6.0,4.0,6.0,7.0,6.0,4.0,45.0,99.0,156.0,216.0,289.0,366.0,443.0,522.0,602.0,693.0,794.0,894.0,999.0,1105.0,1215.0,1326.0,1440.0,1561.0,5.0,20.0,4.8,63.0,0.63,174,1,87.33,93.43,Low Risk,58.0,23.0,3.222,1516.0,456.0,36.73,26.91,64.33,2022.33,MongoDB,Great work! Keep maintaining your current study habits.
LK0301,Govind Srivastava,govind.srivastava83@gmail.com,9546624153,14,7th,Pune,Kendriya Vidyalaya,MERN Stack Basics - Batch 8,2024-12-31,2025-01-15,1273,48,13,34,69.9,Beginner,8,Free,LKGO3283,71.0,75.2,69.2,71.5,87.0,64.6,Mongodb,Express,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,21.0,43.0,73.0,108.0,149.0,206.0,275.0,344.0,418.0,501.0,586.0,681.0,777.0,873.0,970.0,1068.0,1170.0,1273.0,121.0,7.0,34.3,16.0,0.71,15,0,73.08,71.17,Medium Risk,17.0,10.0,0.944,1252.0,400.0,35.55,74.88,37.68,1677.0,MongoDB,Great work! Keep maintaining your current study habits.
LK0302,Kabir Srivastava,kabir.srivastava54@gmail.com,9990363665,12,7th,Gurugram,Amity International School,MERN Stack Basics - Batch 8,2024-11-18,2025-04-06,887,0,0,9,53.5,Innovator,6,Pro,LKKA9221,59.1,48.8,56.1,59.7,61.5,49.6,Javascript,Express,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,36.0,57.0,92.0,130.0,170.0,210.0,252.0,301.0,352.0,411.0,474.0,542.0,609.0,678.0,747.0,816.0,887.0,5.0,14.0,0.8,0.0,9.0,139,4,55.8,54.42,High Risk,10.0,3.0,0.556,870.0,278.0,9.13,88.7,55.28,1165.67,JavaScript,Revise quiz topics daily. | Try to study at least 15 min every day to build a streak. | Increase weekly activity — aim for 5 active days per week. | Focus on JavaScript to boost topic scores.
LK0303,Govind Khanna,govind.khanna53@gmail.com,9709665820,11,8th,Chandigarh,St. Xavier's School,MERN Stack Basics - Batch 8,2025-04-24,2025-01-04,4896,18,48,30,51.0,Coder,8,Basic,LKGO5463,32.9,28.0,52.8,49.5,73.5,61.2,Javascript,Express,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,6.0,5.0,5.0,5.0,7.0,3.0,149.0,306.0,470.0,647.0,869.0,1098.0,1335.0,1578.0,1864.0,2151.0,2437.0,2744.0,3050.0,3412.0,3776.0,4142.0,4514.0,4896.0,180.0,8.0,138.0,58.0,1.67,1,2,49.65,50.46,High Risk,46.0,20.0,2.556,4747.0,1484.0,77.81,106.43,57.62,6389.33,JavaScript,Revise quiz topics daily. | Focus on JavaScript to boost topic scores.
LK0304,Priya Singh,priya.singh16@gmail.com,9789146033,12,6th,Bangalore,Delhi Public School,MERN Stack Basics - Batch 6,2024-07-21,2025-02-17,2785,1,95,38,75.4,Builder,7,Pro,LKPR4266,41.4,66.3,90.9,77.9,91.2,61.9,Html Css,Express,1.0,2.0,1.0,0.0,4.0,6.0,7.0,6.0,6.0,5.0,4.0,6.0,4.0,6.0,6.0,6.0,5.0,7.0,52.0,112.0,190.0,286.0,399.0,523.0,656.0,807.0,959.0,1113.0,1273.0,1440.0,1621.0,1822.0,2036.0,2276.0,2528.0,2785.0,5.0,10.0,6.8,113.0,38.0,211,3,71.6,73.88,Medium Risk,82.0,24.0,4.556,2733.0,963.0,59.62,33.96,76.8,3783.67,HTML & CSS,Great work! Keep maintaining your current study habits.
LK0305,Mehak Choudhary,mehak.choudhary28@gmail.com,9190769533,11,8th,Chennai,St. Xavier's School,MERN Stack Basics - Batch 7,2024-08-16,2025-04-27,4904,28,14,14,48.9,Champion,3,Basic,LKME8802,48.3,43.2,25.5,46.5,49.0,39.2,React,Express,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,3.0,111.0,229.0,356.0,511.0,694.0,891.0,1104.0,1347.0,1602.0,1875.0,2164.0,2459.0,2782.0,3141.0,3516.0,3955.0,4413.0,4904.0,10.8,10.0,3.2,17.0,0.5,254,5,41.95,46.12,High Risk,18.0,10.0,1.0,4793.0,1763.0,36.21,272.44,29.29,6754.67,React,Revise quiz topics daily. | Focus on React to boost topic scores.
LK0306,Kunal Patel,kunal.patel41@gmail.com,9581281684,13,7th,Chandigarh,Amity International School,MERN Stack Basics - Batch 8,2024-12-16,2025-05-07,1367,8,86,32,66.8,Explorer,6,Basic,LKKU9468,81.7,89.9,92.3,43.2,63.5,45.6,Nodejs,React,4.0,3.0,0.0,2.0,4.0,4.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,5.0,7.0,4.0,6.0,6.0,30.0,63.0,97.0,140.0,197.0,255.0,314.0,380.0,450.0,526.0,608.0,692.0,780.0,874.0,973.0,1083.0,1222.0,1367.0,5.0,22.0,7.2,90.0,4.0,142,1,69.37,67.83,Medium Risk,86.0,23.0,4.778,1337.0,493.0,48.52,15.9,81.69,1892.33,Node.js,Great work! Keep maintaining your current study habits.
LK0307,Arjun Rastogi,arjun.rastogi24@gmail.com,9445866343,13,8th,Indore,Ryan International School,MERN Stack Basics - Batch 6,2025-02-05,2025-01-23,3646,10,77,19,55.2,Explorer,4,Pro,LKAR8259,20.3,64.4,60.5,59.8,42.0,57.1,Html Css,Javascript,4.0,3.0,1.0,0.0,2.0,2.0,3.0,7.0,4.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,65.0,144.0,224.0,342.0,494.0,651.0,813.0,1017.0,1226.0,1445.0,1681.0,1935.0,2190.0,2460.0,2742.0,3033.0,3332.0,3646.0,180.0,20.0,258.0,100.0,1.9,1,1,50.68,53.39,High Risk,86.0,26.0,4.778,3581.0,1186.0,74.12,42.4,75.2,4851.33,HTML & CSS,Revise quiz topics daily. | Focus on HTML & CSS to boost topic scores.
LK0308,Lakshay Choudhary,lakshay.choudhary41@gmail.com,9732687187,11,7th,Pune,The Shri Ram School,MERN Stack Basics - Batch 8,2024-03-14,2025-03-16,2124,53,57,0,87.1,Beginner,5,Basic,LKLA8313,86.0,67.5,74.7,75.6,90.3,97.8,Javascript,Mongodb,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,4.0,5.0,7.0,7.0,5.0,46.0,101.0,155.0,221.0,306.0,391.0,494.0,599.0,710.0,823.0,969.0,1122.0,1275.0,1432.0,1595.0,1760.0,1940.0,2124.0,5.0,22.0,5.0,65.0,0.0,367,0,81.98,85.05,Low Risk,60.0,24.0,3.333,2078.0,692.0,27.7,35.4,61.92,2829.33,JavaScript,Great work! Keep maintaining your current study habits.
LK0309,Mehak Mehta,mehak.mehta64@gmail.com,9906660187,12,6th,Kolkata,The Shri Ram School,MERN Stack Basics - Batch 6,2024-01-19,2025-02-03,4679,5,120,1,96.5,Builder,2,Free,LKME3085,99.0,85.6,99.0,99.0,94.7,99.0,Javascript,Html Css,5.0,4.0,5.0,5.0,5.0,7.0,5.0,6.0,5.0,6.0,6.0,4.0,7.0,6.0,6.0,4.0,5.0,7.0,91.0,184.0,282.0,407.0,563.0,720.0,906.0,1093.0,1338.0,1631.0,1945.0,2292.0,2671.0,3055.0,3442.0,3838.0,4258.0,4679.0,5.0,19.0,8.2,131.0,0.2,381,3,96.05,96.32,Low Risk,98.0,22.0,5.444,4588.0,1624.0,50.94,47.74,91.22,6328.33,JavaScript,Great work! Keep maintaining your current study habits.
LK0310,Ishita Chauhan,ishita.chauhan32@gmail.com,9271142178,11,6th,Mumbai,Kendriya Vidyalaya,MERN Stack Basics - Batch 7,2024-04-04,2025-01-15,4869,49,15,20,91.5,Innovator,2,Basic,LKIS6215,91.6,79.2,88.9,99.0,99.0,99.0,Javascript,Nodejs,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,6.0,6.0,88.0,185.0,328.0,504.0,696.0,892.0,1113.0,1359.0,1642.0,1959.0,2296.0,2642.0,2991.0,3345.0,3705.0,4091.0,4478.0,4869.0,5.0,20.0,2.1,17.0,0.41,286,4,92.78,92.01,Low Risk,25.0,19.0,1.389,4781.0,1524.0,39.04,194.76,18.49,6421.0,JavaScript,Great work! Keep maintaining your current study habits.
LK0311,Shreya Bajaj,shreya.bajaj20@gmail.com,9949351804,12,7th,Gurugram,Kendriya Vidyalaya,MERN Stack Basics - Batch 6,2025-05-01,2025-02-28,4697,26,89,3,62.1,Beginner,6,Pro,LKSH4799,58.3,71.0,43.8,82.8,40.7,48.8,Express,Nodejs,4.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0,5.0,4.0,7.0,7.0,4.0,7.0,5.0,5.0,6.0,3.0,101.0,232.0,422.0,620.0,826.0,1041.0,1276.0,1521.0,1779.0,2071.0,2367.0,2674.0,2982.0,3305.0,3639.0,3983.0,4329.0,4697.0,180.0,18.0,234.0,107.0,0.12,1,0,57.57,60.29,Medium Risk,78.0,19.0,4.333,4596.0,1392.0,74.71,60.22,76.6,6107.67,Express,Focus on Express to boost topic scores.
LK0312,Reyansh Shukla,reyansh.shukla22@gmail.com,9875471385,12,6th,Delhi,DAV Public School,MERN Stack Basics - Batch 6,2025-04-26,2025-02-15,4612,21,14,23,41.8,Champion,8,Pro,LKRE2740,43.3,45.1,45.8,18.2,46.3,71.8,Nodejs,Mongodb,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,103.0,208.0,335.0,480.0,629.0,848.0,1071.0,1311.0,1566.0,1821.0,2098.0,2411.0,2731.0,3076.0,3426.0,3818.0,4215.0,4612.0,180.0,22.0,42.0,14.0,1.1,1,5,45.08,43.11,High Risk,14.0,9.0,0.778,4509.0,1536.0,48.95,329.43,5.24,6193.33,Node.js,Revise quiz topics daily. | Increase weekly activity — aim for 5 active days per week. | Focus on Node.js to boost topic scores.
LK0313,Kabir Malhotra,kabir.malhotra34@gmail.com,9736463890,11,6th,Noida,Kendriya Vidyalaya,MERN Stack Basics - Batch 7,2024-07-02,2025-03-29,831,35,80,12,34.3,Champion,7,Pro,LKKA5557,59.4,19.4,21.3,48.0,29.0,27.7,Javascript,Html Css,0.0,2.0,3.0,0.0,2.0,1.0,5.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,6.0,6.0,3.0,17.0,39.0,63.0,87.0,119.0,154.0,192.0,232.0,278.0,327.0,377.0,429.0,483.0,545.0,612.0,682.0,755.0,831.0,5.0,19.0,6.7,85.0,0.34,270,5,34.13,34.23,High Risk,80.0,20.0,4.444,814.0,286.0,34.05,10.39,72.13,1123.0,JavaScript,Revise quiz topics daily. | Focus on JavaScript to boost topic scores.
LK0314,Yash Patel,yash.patel91@gmail.com,9178317061,14,8th,Indore,Delhi Public School,MERN Stack Basics - Batch 8,2024-09-19,2025-03-27,1642,68,29,35,57.3,Builder,3,Free,LKYA2307,75.2,65.2,76.7,80.4,28.5,77.0,Express,Nodejs,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,5.0,7.0,7.0,3.0,44.0,90.0,139.0,195.0,256.0,328.0,407.0,493.0,582.0,672.0,762.0,853.0,957.0,1076.0,1197.0,1319.0,1478.0,1642.0,7.9,7.0,5.1,37.0,0.51,189,3,67.17,61.25,Medium Risk,39.0,22.0,2.167,1598.0,566.0,35.04,42.1,43.87,2235.33,Express,Revise quiz topics daily.
LK0315,Sanya Bajaj,sanya.bajaj80@gmail.com,9203984221,11,6th,Hyderabad,DAV Public School,MERN Stack Basics - Batch 6,2024-02-22,2025-02-06,1941,44,39,22,44.3,Beginner,1,Free,LKSA1587,26.1,36.3,55.4,37.8,41.2,46.2,Html Css,React,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,6.0,4.0,4.0,7.0,6.0,6.0,39.0,80.0,142.0,208.0,286.0,394.0,505.0,615.0,726.0,841.0,958.0,1082.0,1212.0,1345.0,1479.0,1624.0,1778.0,1941.0,14.5,11.0,10.6,49.0,0.5,350,0,40.5,42.78,High Risk,44.0,23.0,2.444,1902.0,596.0,34.19,44.11,52.16,2557.0,HTML & CSS,Revise quiz topics daily. | Focus on HTML & CSS to boost topic scores.
LK0316,Dev Kapoor,dev.kapoor41@gmail.com,9257955507,14,8th,Mumbai,St. Xavier's School,MERN Stack Basics - Batch 7,2024-03-22,2025-02-21,272,54,88,9,83.9,Beginner,7,Basic,LKDE2525,83.3,98.8,99.0,58.0,89.2,76.5,Nodejs,React,3.0,1.0,3.0,3.0,3.0,4.0,4.0,6.0,4.0,4.0,7.0,4.0,7.0,4.0,6.0,4.0,5.0,3.0,7.0,15.0,22.0,30.0,40.0,49.0,59.0,69.0,81.0,95.0,111.0,130.0,151.0,173.0,196.0,221.0,245.0,272.0,5.0,21.0,6.2,106.0,0.17,336,0,84.13,83.99,Low Risk,75.0,18.0,4.167,265.0,99.0,31.85,3.63,82.0,373.33,Node.js,Great work! Keep maintaining your current study habits.
LK0317,Ruchika Choudhary,ruchika.choudhary90@gmail.com,9189646574,13,8th,Ahmedabad,Kendriya Vidyalaya,MERN Stack Basics - Batch 6,2025-04-14,2025-03-18,4419,27,104,46,91.1,Explorer,7,Free,LKRU3159,99.0,99.0,99.0,99.0,99.0,78.3,Mongodb,Html Css,5.0,3.0,1.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,4.0,4.0,6.0,5.0,6.0,7.0,7.0,100.0,220.0,341.0,471.0,607.0,780.0,968.0,1202.0,1436.0,1673.0,1981.0,2299.0,2619.0,2955.0,3304.0,3653.0,4011.0,4419.0,180.0,11.0,300.0,135.0,1.7,1,1,95.55,92.88,Low Risk,100.0,25.0,5.556,4319.0,1464.0,95.09,44.19,85.24,5905.67,MongoDB,Great work! Keep maintaining your current study habits.
LK0318,Atharv Joshi,atharv.joshi57@gmail.com,9317932274,14,6th,Noida,DAV Public School,MERN Stack Basics - Batch 6,2024-06-10,2025-03-30,2198,64,42,8,77.0,Explorer,10,Free,LKAT6261,79.4,65.2,69.5,76.0,70.0,94.9,Javascript,Mongodb,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,6.0,5.0,5.0,5.0,4.0,4.0,60.0,121.0,187.0,262.0,355.0,454.0,554.0,659.0,770.0,886.0,1010.0,1136.0,1265.0,1402.0,1589.0,1786.0,1991.0,2198.0,5.0,21.0,3.8,51.0,0.12,293,1,75.83,76.53,Low Risk,46.0,18.0,2.556,2138.0,796.0,27.61,47.78,65.97,3010.0,JavaScript,Great work! Keep maintaining your current study habits.
LK0319,Swati Dubey,swati.dubey28@gmail.com,9542239648,13,8th,Hyderabad,Kendriya Vidyalaya,MERN Stack Basics - Batch 6,2024-08-13,2025-06-01,1395,23,25,29,42.7,Beginner,10,Basic,LKSW5079,46.8,12.1,44.5,33.5,63.9,52.0,Javascript,Express,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,4.0,3.0,32.0,66.0,101.0,140.0,180.0,242.0,309.0,380.0,458.0,537.0,626.0,731.0,835.0,940.0,1046.0,1153.0,1274.0,1395.0,5.0,16.0,2.0,31.0,1.26,292,0,42.13,42.47,High Risk,24.0,18.0,1.333,1363.0,455.0,28.92,58.12,29.29,1860.33,JavaScript,Revise quiz topics daily. | Focus on JavaScript to boost topic scores.
LK0320,Parth Singh,parth.singh15@gmail.com,9883290445,14,6th,Indore,Ryan International School,MERN Stack Basics - Batch 8,2024-11-14,2025-01-09,3268,7,16,9,96.4,Beginner,6,Free,LKPA4818,92.5,95.5,99.0,98.8,78.1,93.0,Express,React,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,5.0,5.0,67.0,154.0,253.0,356.0,473.0,601.0,745.0,912.0,1104.0,1302.0,1502.0,1714.0,1930.0,2157.0,2426.0,2702.0,2983.0,3268.0,5.0,16.0,1.8,20.0,1.29,56,0,92.82,94.97,Low Risk,21.0,14.0,1.167,3201.0,1111.0,25.73,155.62,29.65,4390.67,Express,Great work! Keep maintaining your current study habits.
LK0321,Arnav Malhotra,arnav.malhotra77@gmail.com,9870012399,14,8th,Lucknow,DAV Public School,MERN Stack Basics - Batch 6,2024-05-27,2025-01-13,1712,54,44,17,60.2,Beginner,2,Basic,LKAR1032,46.6,61.6,67.7,49.2,63.8,70.4,Html Css,Mongodb,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,7.0,5.0,5.0,6.0,7.0,4.0,6.0,48.0,102.0,165.0,229.0,300.0,373.0,453.0,535.0,619.0,713.0,807.0,921.0,1036.0,1153.0,1275.0,1412.0,1552.0,1712.0,5.0,14.0,4.3,57.0,0.31,231,0,59.88,60.07,Medium Risk,52.0,23.0,2.889,1664.0,559.0,30.36,32.92,58.04,2294.67,HTML & CSS,Focus on HTML & CSS to boost topic scores.
LK0322,Advik Desai,advik.desai63@gmail.com,9251375473,13,6th,Chandigarh,DAV Public School,MERN Stack Basics - Batch 6,2024-03-10,2025-06-01,1471,36,30,4,66.7,Beginner,4,Free,LKAD4237,80.1,47.7,78.6,59.7,60.9,58.5,Javascript,Html Css,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,4.0,26.0,66.0,117.0,173.0,230.0,298.0,372.0,448.0,526.0,623.0,723.0,822.0,924.0,1032.0,1139.0,1247.0,1359.0,1471.0,5.0,18.0,2.6,34.0,0.11,448,0,64.25,65.72,Medium Risk,31.0,20.0,1.722,1445.0,439.0,18.34,47.45,34.5,1913.67,JavaScript,Great work! Keep maintaining your current study habits.
LK0323,Shaurya Bhatia,shaurya.bhatia77@gmail.com,9765079919,11,7th,Indore,The Shri Ram School,MERN Stack Basics - Batch 7,2025-03-24,2025-01-14,3260,28,50,17,44.1,Innovator,8,Basic,LKSH9046,54.2,45.5,43.9,59.2,50.5,39.4,Mongodb,Nodejs,3.0,0.0,3.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,7.0,7.0,5.0,7.0,6.0,5.0,5.0,7.0,70.0,163.0,277.0,400.0,560.0,725.0,890.0,1057.0,1241.0,1425.0,1611.0,1814.0,2017.0,2234.0,2462.0,2691.0,2969.0,3260.0,180.0,12.0,192.0,51.0,0.61,1,4,48.78,45.97,High Risk,64.0,23.0,3.556,3190.0,1026.0,63.69,50.94,63.93,4324.0,MongoDB,Revise quiz topics daily. | Focus on MongoDB to boost topic scores.
LK0324,Vihaan Chauhan,vihaan.chauhan75@gmail.com,9913397958,12,7th,Ahmedabad,Amity International School,MERN Stack Basics - Batch 6,2024-01-23,2025-06-28,3175,57,57,35,93.0,Innovator,1,Basic,LKVI6714,99.0,88.6,93.0,66.0,99.0,58.5,Mongodb,Html Css,0.0,3.0,3.0,3.0,3.0,0.0,3.0,1.0,2.0,4.0,6.0,4.0,5.0,5.0,5.0,7.0,4.0,6.0,60.0,120.0,192.0,286.0,389.0,532.0,687.0,847.0,1046.0,1265.0,1486.0,1708.0,1933.0,2161.0,2399.0,2648.0,2907.0,3175.0,13.1,14.0,14.0,67.0,0.61,522,4,84.02,89.41,Low Risk,64.0,22.0,3.556,3115.0,1014.0,52.71,49.61,72.98,4209.67,MongoDB,Great work! Keep maintaining your current study habits.
LK0325,Kiara Khanna,kiara.khanna49@gmail.com,9995199234,13,6th,Lucknow,Springdales School,MERN Stack Basics - Batch 6,2025-03-07,2025-01-16,1760,4,39,24,32.6,Explorer,1,Pro,LKKI2929,9.1,53.6,45.0,30.4,58.1,39.9,Html Css,Express,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,6.0,6.0,7.0,4.0,3.0,48.0,97.0,152.0,218.0,285.0,362.0,446.0,543.0,639.0,739.0,856.0,973.0,1094.0,1218.0,1345.0,1478.0,1616.0,1760.0,144.4,20.0,103.5,43.0,6.0,1,1,39.35,35.3,High Risk,43.0,20.0,2.389,1712.0,542.0,56.63,40.93,48.67,2313.33,HTML & CSS,Revise quiz topics daily. | Focus on HTML & CSS to boost topic scores.
LK0326,Arjun Shukla,arjun.shukla30@gmail.com,9282933902,11,6th,Ahmedabad,Ryan International School,MERN Stack Basics - Batch 7,2024-07-02,2025-05-06,315,62,110,19,87.4,Builder,9,Basic,LKAR1241,91.6,92.0,93.7,88.9,99.0,99.0,Nodejs,Express,0.0,4.0,4.0,4.0,6.0,6.0,7.0,4.0,4.0,7.0,6.0,7.0,6.0,7.0,6.0,5.0,5.0,7.0,7.0,15.0,23.0,35.0,47.0,61.0,75.0,91.0,107.0,126.0,146.0,167.0,187.0,211.0,236.0,261.0,287.0,315.0,5.0,16.0,7.9,131.0,0.31,308,3,94.03,90.05,Low Risk,95.0,23.0,5.278,308.0,104.0,38.05,3.32,83.65,420.33,Node.js,Great work! Keep maintaining your current study habits.
LK0327,Muskan Agarwal,muskan.agarwal81@gmail.com,9981389624,11,8th,Indore,Delhi Public School,MERN Stack Basics - Batch 6,2025-01-28,2025-03-05,3852,77,69,21,65.8,Explorer,10,Pro,LKMU8888,72.3,45.2,29.9,58.1,80.8,42.1,React,Express,3.0,4.0,4.0,3.0,1.0,0.0,4.0,0.0,4.0,7.0,6.0,4.0,4.0,5.0,4.0,7.0,4.0,4.0,82.0,166.0,253.0,356.0,472.0,633.0,804.0,1005.0,1218.0,1448.0,1708.0,1978.0,2271.0,2579.0,2892.0,3207.0,3523.0,3852.0,74.7,20.0,84.7,89.0,0.27,36,1,54.73,61.37,Medium Risk,68.0,19.0,3.778,3770.0,1273.0,70.1,56.65,74.83,5132.0,React,Focus on React to boost topic scores.
LK0328,Dhruv Bhatia,dhruv.bhatia41@gmail.com,9776298474,11,6th,Chennai,The Shri Ram School,MERN Stack Basics - Batch 8,2024-01-10,2025-02-02,1486,38,33,41,49.9,Innovator,10,Free,LKDH2814,38.8,55.6,35.8,38.0,44.3,35.5,Mongodb,Javascript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,4.0,7.0,6.0,7.0,29.0,65.0,103.0,145.0,198.0,268.0,343.0,425.0,507.0,592.0,683.0,782.0,881.0,997.0,1112.0,1235.0,1360.0,1486.0,5.0,7.0,3.0,34.0,1.08,389,4,41.33,46.47,High Risk,36.0,24.0,2.0,1457.0,489.0,37.85,41.28,35.45,1984.67,MongoDB,Revise quiz topics daily. | Focus on MongoDB to boost topic scores.
LK0329,Vihaan Yadav,vihaan.yadav57@gmail.com,9252355727,12,6th,Kolkata,Bal Bharati Public School,MERN Stack Basics - Batch 7,2024-05-20,2025-06-12,4693,17,96,26,43.3,Champion,7,Free,LKVI4425,61.5,50.6,55.5,59.2,58.4,38.1,Mongodb,Html Css,5.0,5.0,0.0,2.0,5.0,7.0,4.0,6.0,6.0,7.0,5.0,7.0,5.0,7.0,7.0,5.0,7.0,6.0,129.0,306.0,499.0,718.0,939.0,1185.0,1434.0,1689.0,1943.0,2199.0,2479.0,2763.0,3048.0,3346.0,3652.0,3968.0,4315.0,4693.0,5.0,14.0,8.0,116.0,1.53,388,5,53.88,47.53,High Risk,96.0,25.0,5.333,4564.0,1347.0,63.47,48.89,82.88,6081.0,MongoDB,Revise quiz topics daily. | Focus on MongoDB to boost topic scores.
LK0330,Kiara Pandey,kiara.pandey80@gmail.com,9333633952,13,7th,Lucknow,Delhi Public School,MERN Stack Basics - Batch 8,2025-05-19,2025-05-25,310,8,115,39,70.0,Explorer,6,Basic,LKKI4433,65.7,53.5,57.7,83.5,69.1,65.4,Javascript,Nodejs,3.0,5.0,6.0,4.0,4.0,7.0,4.0,4.0,7.0,5.0,5.0,5.0,7.0,4.0,7.0,6.0,4.0,3.0,7.0,14.0,23.0,33.0,43.0,54.0,68.0,83.0,99.0,116.0,134.0,153.0,174.0,197.0,224.0,252.0,280.0,310.0,41.2,12.0,61.8,146.0,4.88,6,1,65.82,68.33,Medium Risk,90.0,20.0,5.0,303.0,113.0,61.5,3.44,86.67,424.67,JavaScript,Great work! Keep maintaining your current study habits.
